,id,name,artist,playlist id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
49,5FKaV2J0xiwRENDsl0bMn4,25 Bucks (feat. Purity Ring),Danny Brown,Flowgurt,0.723,0.848,5,-7.11,1,0.0833,0.32,0.0,0.144,0.27,116.021,audio_features,spotify:track:5FKaV2J0xiwRENDsl0bMn4,https://api.spotify.com/v1/tracks/5FKaV2J0xiwRENDsl0bMn4,https://api.spotify.com/v1/audio-analysis/5FKaV2J0xiwRENDsl0bMn4,210880,4
50,1gphg7xdOQDYqKAyFpeZnr,Numbers On The Boards,Pusha T,Flowgurt,0.744,0.561,0,-5.511,0,0.185,0.152,0.0,0.0974,0.398,87.37,audio_features,spotify:track:1gphg7xdOQDYqKAyFpeZnr,https://api.spotify.com/v1/tracks/1gphg7xdOQDYqKAyFpeZnr,https://api.spotify.com/v1/audio-analysis/1gphg7xdOQDYqKAyFpeZnr,162893,4
51,53C1cEmECQhFybYyArzBBO,Lost Boys,Sir Michael Rocks,Flowgurt,0.719,0.569,1,-6.896,1,0.299,0.0161,0.0,0.136,0.438,160.053,audio_features,spotify:track:53C1cEmECQhFybYyArzBBO,https://api.spotify.com/v1/tracks/53C1cEmECQhFybYyArzBBO,https://api.spotify.com/v1/audio-analysis/53C1cEmECQhFybYyArzBBO,339999,4
52,4WMpJlGeawBMz7jApgq6Vs,Memo,Sir Michael Rocks,Flowgurt,0.656,0.803,11,-7.328,1,0.073,0.0058,0.0,0.422,0.548,131.894,audio_features,spotify:track:4WMpJlGeawBMz7jApgq6Vs,https://api.spotify.com/v1/tracks/4WMpJlGeawBMz7jApgq6Vs,https://api.spotify.com/v1/audio-analysis/4WMpJlGeawBMz7jApgq6Vs,221999,4
53,3Nk5di6GP8rxkgs3WzG3eS,Bussin',Sir Michael Rocks,Flowgurt,0.763,0.648,1,-5.569,1,0.228,0.000433,0.0,0.0831,0.44,77.013,audio_features,spotify:track:3Nk5di6GP8rxkgs3WzG3eS,https://api.spotify.com/v1/tracks/3Nk5di6GP8rxkgs3WzG3eS,https://api.spotify.com/v1/audio-analysis/3Nk5di6GP8rxkgs3WzG3eS,264750,4
54,0L4foZQmSMFSQv2BmUagu7,Francois,Sir Michael Rocks,Flowgurt,0.729,0.525,11,-8.288,1,0.209,0.00244,7.56e-05,0.227,0.361,143.983,audio_features,spotify:track:0L4foZQmSMFSQv2BmUagu7,https://api.spotify.com/v1/tracks/0L4foZQmSMFSQv2BmUagu7,https://api.spotify.com/v1/audio-analysis/0L4foZQmSMFSQv2BmUagu7,207000,4
55,6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,J. Cole,Flowgurt,0.517,0.705,6,-8.205,0,0.364,0.0751,0.0,0.128,0.584,175.906,audio_features,spotify:track:6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/tracks/6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/audio-analysis/6Ius4TC0L3cN74HT7ENE6e,239320,4
56,4Tjh34RS4ACZ6f6srlDBg8,Fire Squad,J. Cole,Flowgurt,0.516,0.738,11,-7.209,1,0.414,0.28,0.0,0.621,0.599,175.427,audio_features,spotify:track:4Tjh34RS4ACZ6f6srlDBg8,https://api.spotify.com/v1/tracks/4Tjh34RS4ACZ6f6srlDBg8,https://api.spotify.com/v1/audio-analysis/4Tjh34RS4ACZ6f6srlDBg8,288200,4
57,16qYlQ6koFxYVbiJbGHblz,G.O.M.D.,J. Cole,Flowgurt,0.89,0.393,4,-10.821,0,0.267,0.331,8.81e-06,0.283,0.304,128.084,audio_features,spotify:track:16qYlQ6koFxYVbiJbGHblz,https://api.spotify.com/v1/tracks/16qYlQ6koFxYVbiJbGHblz,https://api.spotify.com/v1/audio-analysis/16qYlQ6koFxYVbiJbGHblz,301133,4
58,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,Flowgurt,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,audio_features,spotify:track:62vpWI1CHwFy7tMIcSStl8,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8,https://api.spotify.com/v1/audio-analysis/62vpWI1CHwFy7tMIcSStl8,292987,4
59,4i0ioe6BC6qvV6FOm6nf7K,The Recipe,Kendrick Lamar,Flowgurt,0.766,0.779,11,-6.969,0,0.114,0.000621,0.0,0.343,0.473,130.964,audio_features,spotify:track:4i0ioe6BC6qvV6FOm6nf7K,https://api.spotify.com/v1/tracks/4i0ioe6BC6qvV6FOm6nf7K,https://api.spotify.com/v1/audio-analysis/4i0ioe6BC6qvV6FOm6nf7K,353267,4
60,77h8UXtbg4cX1JkVge5lgg,Posted,Pac Div,Flowgurt,0.656,0.729,5,-4.342,1,0.205,0.0229,0.0,0.12,0.0855,72.418,audio_features,spotify:track:77h8UXtbg4cX1JkVge5lgg,https://api.spotify.com/v1/tracks/77h8UXtbg4cX1JkVge5lgg,https://api.spotify.com/v1/audio-analysis/77h8UXtbg4cX1JkVge5lgg,188690,4
61,1fb6b2Mas9q2mWxJazzeRI,Waves,Joey Bada$$,Flowgurt,0.591,0.892,8,-6.114,0,0.293,0.0944,0.0,0.113,0.712,89.849,audio_features,spotify:track:1fb6b2Mas9q2mWxJazzeRI,https://api.spotify.com/v1/tracks/1fb6b2Mas9q2mWxJazzeRI,https://api.spotify.com/v1/audio-analysis/1fb6b2Mas9q2mWxJazzeRI,213333,4
62,1klDxguZO5yyksZzmdCDK7,The Never (feat. LV Baby),Pell,Flowgurt,0.812,0.704,2,-6.625,1,0.0586,0.0357,0.0,0.347,0.496,141.024,audio_features,spotify:track:1klDxguZO5yyksZzmdCDK7,https://api.spotify.com/v1/tracks/1klDxguZO5yyksZzmdCDK7,https://api.spotify.com/v1/audio-analysis/1klDxguZO5yyksZzmdCDK7,300426,4
63,0mJEjVAQRpfMYOFeBvvmXy,Show Da World (feat. Kiara),Boosie Badazz,Flowgurt,0.69,0.67,1,-5.79,1,0.195,0.0222,0.0,0.101,0.626,170.0,audio_features,spotify:track:0mJEjVAQRpfMYOFeBvvmXy,https://api.spotify.com/v1/tracks/0mJEjVAQRpfMYOFeBvvmXy,https://api.spotify.com/v1/audio-analysis/0mJEjVAQRpfMYOFeBvvmXy,262902,4
64,2DFYYMJZ21UsSfoneaTe5n,Mama,Gucci Mane,Flowgurt,0.625,0.516,7,-5.283,0,0.0715,0.0546,0.0,0.079,0.0433,125.281,audio_features,spotify:track:2DFYYMJZ21UsSfoneaTe5n,https://api.spotify.com/v1/tracks/2DFYYMJZ21UsSfoneaTe5n,https://api.spotify.com/v1/audio-analysis/2DFYYMJZ21UsSfoneaTe5n,263880,4
65,2gcWBtz13XcrxtKuPSICsh,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,Flowgurt,0.696,0.793,1,-3.722,1,0.0358,0.0254,0.0,0.0716,0.0709,103.976,audio_features,spotify:track:2gcWBtz13XcrxtKuPSICsh,https://api.spotify.com/v1/tracks/2gcWBtz13XcrxtKuPSICsh,https://api.spotify.com/v1/audio-analysis/2gcWBtz13XcrxtKuPSICsh,126493,4
66,0NURTfgmv3sUw5r13TQsgg,Ball Drop,Fabolous,Flowgurt,0.3,0.862,0,-3.891,1,0.373,0.0942,0.0,0.436,0.298,85.082,audio_features,spotify:track:0NURTfgmv3sUw5r13TQsgg,https://api.spotify.com/v1/tracks/0NURTfgmv3sUw5r13TQsgg,https://api.spotify.com/v1/audio-analysis/0NURTfgmv3sUw5r13TQsgg,324160,4
67,662g7QCw7JFvwEGHQ05y7J,Just What I Am,Kid Cudi,Flowgurt,0.651,0.911,1,-3.583,1,0.0998,0.00331,0.0,0.372,0.539,140.007,audio_features,spotify:track:662g7QCw7JFvwEGHQ05y7J,https://api.spotify.com/v1/tracks/662g7QCw7JFvwEGHQ05y7J,https://api.spotify.com/v1/audio-analysis/662g7QCw7JFvwEGHQ05y7J,228787,4
68,42sLMZkjyCCFlJ7ursoAp2,Drive Me Crazy,KAYTRANADA,Flowgurt,0.483,0.604,1,-9.148,1,0.374,0.0113,1.61e-06,0.167,0.232,74.837,audio_features,spotify:track:42sLMZkjyCCFlJ7ursoAp2,https://api.spotify.com/v1/tracks/42sLMZkjyCCFlJ7ursoAp2,https://api.spotify.com/v1/audio-analysis/42sLMZkjyCCFlJ7ursoAp2,242876,4
69,2tOZtdbkAMQASWokLvSlzj,Overnight Celebrity,Twista,Flowgurt,0.828,0.792,10,-5.435,0,0.179,0.182,0.0,0.281,0.777,134.199,audio_features,spotify:track:2tOZtdbkAMQASWokLvSlzj,https://api.spotify.com/v1/tracks/2tOZtdbkAMQASWokLvSlzj,https://api.spotify.com/v1/audio-analysis/2tOZtdbkAMQASWokLvSlzj,233360,4
70,41bIQPBE1lFN0mmw6Lmssz,21 Questions,50 Cent,Flowgurt,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,audio_features,spotify:track:41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz,224427,4
71,0ZByChRI879QJZ7oWljF8E,Doo Doo,Troy Ave,Flowgurt,0.748,0.81,8,-5.069,1,0.335,0.331,0.0,0.134,0.767,91.651,audio_features,spotify:track:0ZByChRI879QJZ7oWljF8E,https://api.spotify.com/v1/tracks/0ZByChRI879QJZ7oWljF8E,https://api.spotify.com/v1/audio-analysis/0ZByChRI879QJZ7oWljF8E,179751,4
72,7yyLS9EduxPnrISKU4rb2h,After School,Dom Kennedy,Flowgurt,0.843,0.548,2,-6.825,1,0.155,0.0132,3.97e-06,0.07,0.285,114.03,audio_features,spotify:track:7yyLS9EduxPnrISKU4rb2h,https://api.spotify.com/v1/tracks/7yyLS9EduxPnrISKU4rb2h,https://api.spotify.com/v1/audio-analysis/7yyLS9EduxPnrISKU4rb2h,242416,4
73,370RMlgZtRXzZqslBZmi6V,Represent (I Like That),Dom Kennedy,Flowgurt,0.887,0.471,6,-9.671,0,0.361,0.358,0.0,0.0969,0.396,141.06,audio_features,spotify:track:370RMlgZtRXzZqslBZmi6V,https://api.spotify.com/v1/tracks/370RMlgZtRXzZqslBZmi6V,https://api.spotify.com/v1/audio-analysis/370RMlgZtRXzZqslBZmi6V,219227,4
74,6KVuoJUrhbVgMrqZX5T7Kg,Everything I Love The Most,Yelawolf,Flowgurt,0.844,0.77,0,-8.629,1,0.0787,0.0422,1.38e-06,0.197,0.723,137.033,audio_features,spotify:track:6KVuoJUrhbVgMrqZX5T7Kg,https://api.spotify.com/v1/tracks/6KVuoJUrhbVgMrqZX5T7Kg,https://api.spotify.com/v1/audio-analysis/6KVuoJUrhbVgMrqZX5T7Kg,245440,4
75,5EkuOFd5T2c2ceITcbB0CW,Baby Blue (feat. Chance the Rapper),Action Bronson,Flowgurt,0.828,0.487,6,-6.142,0,0.0343,0.247,1.86e-05,0.136,0.761,85.027,audio_features,spotify:track:5EkuOFd5T2c2ceITcbB0CW,https://api.spotify.com/v1/tracks/5EkuOFd5T2c2ceITcbB0CW,https://api.spotify.com/v1/audio-analysis/5EkuOFd5T2c2ceITcbB0CW,280160,4
76,4cb0chqcLcXdMrm1hMLoeK,Cold Blood (feat. J. Cole & Canei Finch),Yo Gotti,Flowgurt,0.533,0.729,7,-4.027,1,0.317,0.122,0.0,0.428,0.304,162.471,audio_features,spotify:track:4cb0chqcLcXdMrm1hMLoeK,https://api.spotify.com/v1/tracks/4cb0chqcLcXdMrm1hMLoeK,https://api.spotify.com/v1/audio-analysis/4cb0chqcLcXdMrm1hMLoeK,311480,4
77,18LgnmZIds56d00L53aauA,Switch Lanes,Tyga,Flowgurt,0.761,0.851,10,-4.371,0,0.234,0.556,0.000545,0.104,0.463,92.486,audio_features,spotify:track:18LgnmZIds56d00L53aauA,https://api.spotify.com/v1/tracks/18LgnmZIds56d00L53aauA,https://api.spotify.com/v1/audio-analysis/18LgnmZIds56d00L53aauA,221493,4
78,1YSXK9uMyJ6LEAr34p4MMz,Don't Hate Tha Playa,Tyga,Flowgurt,0.787,0.701,6,-6.233,0,0.192,0.0193,0.00379,0.111,0.82,129.991,audio_features,spotify:track:1YSXK9uMyJ6LEAr34p4MMz,https://api.spotify.com/v1/tracks/1YSXK9uMyJ6LEAr34p4MMz,https://api.spotify.com/v1/audio-analysis/1YSXK9uMyJ6LEAr34p4MMz,218733,4
79,1hDBpX1I9AkJR8o1lnCePd,B Boy (feat. Big Sean & A$AP Ferg),Meek Mill,Flowgurt,0.589,0.63,11,-8.555,0,0.265,0.000793,2.03e-05,0.485,0.362,189.328,audio_features,spotify:track:1hDBpX1I9AkJR8o1lnCePd,https://api.spotify.com/v1/tracks/1hDBpX1I9AkJR8o1lnCePd,https://api.spotify.com/v1/audio-analysis/1hDBpX1I9AkJR8o1lnCePd,216827,4
80,0HCVUpGn7trUlx9rOlxZIK,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,Flowgurt,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,audio_features,spotify:track:0HCVUpGn7trUlx9rOlxZIK,https://api.spotify.com/v1/tracks/0HCVUpGn7trUlx9rOlxZIK,https://api.spotify.com/v1/audio-analysis/0HCVUpGn7trUlx9rOlxZIK,260987,4
81,7iDkBGovSzszU4e2NrtKi4,Spark One (feat. Ground Up),Aziz,Flowgurt,0.813,0.789,7,-5.164,1,0.249,0.028,1.58e-06,0.169,0.647,92.04,audio_features,spotify:track:7iDkBGovSzszU4e2NrtKi4,https://api.spotify.com/v1/tracks/7iDkBGovSzszU4e2NrtKi4,https://api.spotify.com/v1/audio-analysis/7iDkBGovSzszU4e2NrtKi4,266951,4
82,1HNs07uZxZniPNmniw2GTa,Apparently,J. Cole,Flowgurt,0.8,0.543,5,-9.236,1,0.0911,0.564,0.0,0.116,0.534,133.98,audio_features,spotify:track:1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/tracks/1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/audio-analysis/1HNs07uZxZniPNmniw2GTa,293040,4
83,2durxb17bXcmQJHSt8JAdO,No Tellin',Drake,Flowgurt,0.823,0.467,0,-10.394,0,0.301,0.543,1.06e-06,0.135,0.618,95.026,audio_features,spotify:track:2durxb17bXcmQJHSt8JAdO,https://api.spotify.com/v1/tracks/2durxb17bXcmQJHSt8JAdO,https://api.spotify.com/v1/audio-analysis/2durxb17bXcmQJHSt8JAdO,310933,4
84,17QDpqt0AI9u1jQ2uDBJGV,Fuck a 925 (feat. Logic),Club 407,Flowgurt,0.328,0.832,11,-5.449,1,0.313,0.238,0.0,0.132,0.619,166.405,audio_features,spotify:track:17QDpqt0AI9u1jQ2uDBJGV,https://api.spotify.com/v1/tracks/17QDpqt0AI9u1jQ2uDBJGV,https://api.spotify.com/v1/audio-analysis/17QDpqt0AI9u1jQ2uDBJGV,197538,4
85,2o6Vyac7vIU35VMqhVV3qA,It's Nothin (feat. 2 Chainz),Wiz Khalifa,Flowgurt,0.833,0.753,1,-6.333,1,0.232,0.0716,3.04e-06,0.637,0.502,138.469,audio_features,spotify:track:2o6Vyac7vIU35VMqhVV3qA,https://api.spotify.com/v1/tracks/2o6Vyac7vIU35VMqhVV3qA,https://api.spotify.com/v1/audio-analysis/2o6Vyac7vIU35VMqhVV3qA,227827,4
86,3F3N97ZRJJf42YPpwy4iJZ,The Race,Wiz Khalifa,Flowgurt,0.658,0.748,5,-6.323,1,0.201,0.872,5.59e-06,0.609,0.571,151.876,audio_features,spotify:track:3F3N97ZRJJf42YPpwy4iJZ,https://api.spotify.com/v1/tracks/3F3N97ZRJJf42YPpwy4iJZ,https://api.spotify.com/v1/audio-analysis/3F3N97ZRJJf42YPpwy4iJZ,335613,4
87,3tpjFFz3EpFO0cuYucRq9n,Meanwhile,Starlito,Flowgurt,0.748,0.671,7,-6.879,1,0.338,0.457,0.0,0.196,0.542,109.026,audio_features,spotify:track:3tpjFFz3EpFO0cuYucRq9n,https://api.spotify.com/v1/tracks/3tpjFFz3EpFO0cuYucRq9n,https://api.spotify.com/v1/audio-analysis/3tpjFFz3EpFO0cuYucRq9n,193751,4
88,3ZZSxrE6PRpd2rzBnLHa6K,Steppin Out,Big Gipp,Flowgurt,0.86,0.641,5,-5.409,1,0.346,0.277,0.0,0.412,0.402,98.915,audio_features,spotify:track:3ZZSxrE6PRpd2rzBnLHa6K,https://api.spotify.com/v1/tracks/3ZZSxrE6PRpd2rzBnLHa6K,https://api.spotify.com/v1/audio-analysis/3ZZSxrE6PRpd2rzBnLHa6K,274240,4
89,1UxprQddQNP76rpjMvIurR,Like A Pimp (Remix),David Banner,Flowgurt,0.876,0.895,7,-5.634,1,0.249,0.0134,0.0,0.221,0.834,144.143,audio_features,spotify:track:1UxprQddQNP76rpjMvIurR,https://api.spotify.com/v1/tracks/1UxprQddQNP76rpjMvIurR,https://api.spotify.com/v1/audio-analysis/1UxprQddQNP76rpjMvIurR,239093,4
90,3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,Flowgurt,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4
91,5bQyWMYsW1ZSqQLpFhzDy6,Anotha (BBQ),People Under The Stairs,Flowgurt,0.893,0.662,10,-6.47,0,0.34,0.128,0.000133,0.607,0.665,104.239,audio_features,spotify:track:5bQyWMYsW1ZSqQLpFhzDy6,https://api.spotify.com/v1/tracks/5bQyWMYsW1ZSqQLpFhzDy6,https://api.spotify.com/v1/audio-analysis/5bQyWMYsW1ZSqQLpFhzDy6,266947,4
92,2HoDr1yVksl19omOhc1zWy,Hip-Hop,Dead Prez,Flowgurt,0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.162,audio_features,spotify:track:2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/tracks/2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/audio-analysis/2HoDr1yVksl19omOhc1zWy,214067,4
93,1hZ13x9jzNpcSXd6hWtqsw,100 (feat. Drake),The Game,Flowgurt,0.799,0.518,4,-9.459,1,0.235,0.023,0.0,0.172,0.385,108.036,audio_features,spotify:track:1hZ13x9jzNpcSXd6hWtqsw,https://api.spotify.com/v1/tracks/1hZ13x9jzNpcSXd6hWtqsw,https://api.spotify.com/v1/audio-analysis/1hZ13x9jzNpcSXd6hWtqsw,343077,4
94,4oqksTLUC9MgLWMJBuMDam,Blocka,Pusher,Flowgurt,0.801,0.526,1,-5.868,1,0.116,0.0236,0.0,0.115,0.198,127.931,audio_features,spotify:track:4oqksTLUC9MgLWMJBuMDam,https://api.spotify.com/v1/tracks/4oqksTLUC9MgLWMJBuMDam,https://api.spotify.com/v1/audio-analysis/4oqksTLUC9MgLWMJBuMDam,214676,4
95,43QDbgiZ4zreYf8J3te6Ja,Kush High,Eighty4 Fly,Flowgurt,0.65,0.448,5,-9.979,1,0.0947,0.315,0.0,0.0931,0.219,85.045,audio_features,spotify:track:43QDbgiZ4zreYf8J3te6Ja,https://api.spotify.com/v1/tracks/43QDbgiZ4zreYf8J3te6Ja,https://api.spotify.com/v1/audio-analysis/43QDbgiZ4zreYf8J3te6Ja,190734,4
96,72TpOdSgTcuE8IJ0xXz8T6,Milk N' Honey,Anderson .Paak,Flowgurt,0.623,0.746,7,-5.174,1,0.317,0.0227,0.0,0.144,0.507,78.776,audio_features,spotify:track:72TpOdSgTcuE8IJ0xXz8T6,https://api.spotify.com/v1/tracks/72TpOdSgTcuE8IJ0xXz8T6,https://api.spotify.com/v1/audio-analysis/72TpOdSgTcuE8IJ0xXz8T6,258273,4
97,0YOTE8vEGduSABT8QE55rK,Already,Anderson .Paak,Flowgurt,0.506,0.671,6,-5.802,0,0.306,0.0716,0.00865,0.765,0.482,75.014,audio_features,spotify:track:0YOTE8vEGduSABT8QE55rK,https://api.spotify.com/v1/tracks/0YOTE8vEGduSABT8QE55rK,https://api.spotify.com/v1/audio-analysis/0YOTE8vEGduSABT8QE55rK,194011,4
98,39Y7nKwnEoMSfzbSVcAL0J,B.L.O.W.,Tory Lanez,Flowgurt,0.607,0.696,6,-7.066,0,0.424,0.0251,0.0,0.0893,0.278,130.393,audio_features,spotify:track:39Y7nKwnEoMSfzbSVcAL0J,https://api.spotify.com/v1/tracks/39Y7nKwnEoMSfzbSVcAL0J,https://api.spotify.com/v1/audio-analysis/39Y7nKwnEoMSfzbSVcAL0J,280173,4
99,3kL30Pjp90WKuX89Fx5TOv,Ongoing Thing,20syl,Flowgurt,0.471,0.699,5,-7.782,0,0.245,0.363,0.000242,0.0708,0.329,170.114,audio_features,spotify:track:3kL30Pjp90WKuX89Fx5TOv,https://api.spotify.com/v1/tracks/3kL30Pjp90WKuX89Fx5TOv,https://api.spotify.com/v1/audio-analysis/3kL30Pjp90WKuX89Fx5TOv,238778,4
0,1y4wfSe5L3afercd7sYE1K,Killa Cam,Cam’ron,Flowgurt,0.67,0.788,11,-7.426,1,0.274,0.0104,0.0,0.492,0.522,80.032,audio_features,spotify:track:1y4wfSe5L3afercd7sYE1K,https://api.spotify.com/v1/tracks/1y4wfSe5L3afercd7sYE1K,https://api.spotify.com/v1/audio-analysis/1y4wfSe5L3afercd7sYE1K,251453,4
1,1uJbTscaPYAtwYrSaSf4yV,Dark Liquor,Tunji Ige,Flowgurt,0.755,0.646,5,-5.756,1,0.334,0.00843,5.76e-06,0.404,0.454,75.482,audio_features,spotify:track:1uJbTscaPYAtwYrSaSf4yV,https://api.spotify.com/v1/tracks/1uJbTscaPYAtwYrSaSf4yV,https://api.spotify.com/v1/audio-analysis/1uJbTscaPYAtwYrSaSf4yV,179602,4
2,2sNhYJ2ggd9BadlTXU3Mah,The Dreamer (feat. Talib Kweli & Timan Family Choir),Anderson .Paak,Flowgurt,0.52,0.778,9,-4.161,1,0.26,0.324,0.0,0.896,0.388,164.677,audio_features,spotify:track:2sNhYJ2ggd9BadlTXU3Mah,https://api.spotify.com/v1/tracks/2sNhYJ2ggd9BadlTXU3Mah,https://api.spotify.com/v1/audio-analysis/2sNhYJ2ggd9BadlTXU3Mah,339973,4
3,32KNfFdkfw46c1jMQKVko1,Stay Up! (Viagra),88-Keys,Flowgurt,0.773,0.514,1,-6.911,1,0.314,0.041,0.0,0.344,0.465,90.45,audio_features,spotify:track:32KNfFdkfw46c1jMQKVko1,https://api.spotify.com/v1/tracks/32KNfFdkfw46c1jMQKVko1,https://api.spotify.com/v1/audio-analysis/32KNfFdkfw46c1jMQKVko1,189360,4
4,4Zp6Syo0VXFKrumB9XvA4G,My Dope House - Prod. by Kaytranada,Freddie Gibbs,Flowgurt,0.848,0.646,1,-10.013,1,0.344,0.0787,0.000717,0.115,0.0819,130.039,audio_features,spotify:track:4Zp6Syo0VXFKrumB9XvA4G,https://api.spotify.com/v1/tracks/4Zp6Syo0VXFKrumB9XvA4G,https://api.spotify.com/v1/audio-analysis/4Zp6Syo0VXFKrumB9XvA4G,265865,4
5,3NsH19RsdYXc0NPmFfjyE3,After Hours (Extended Euro Mix),Living Legends,Flowgurt,0.894,0.814,6,-4.114,0,0.14,0.0467,1.03e-05,0.0815,0.292,110.004,audio_features,spotify:track:3NsH19RsdYXc0NPmFfjyE3,https://api.spotify.com/v1/tracks/3NsH19RsdYXc0NPmFfjyE3,https://api.spotify.com/v1/audio-analysis/3NsH19RsdYXc0NPmFfjyE3,500013,4
6,3IvVQ1qmekCQ4LRwGCyIJA,PMW (All I Really Need) (feat. ScHoolboy Q),A$AP Rocky,Flowgurt,0.697,0.752,1,-4.552,1,0.0526,0.000367,0.0,0.32,0.269,130.022,audio_features,spotify:track:3IvVQ1qmekCQ4LRwGCyIJA,https://api.spotify.com/v1/tracks/3IvVQ1qmekCQ4LRwGCyIJA,https://api.spotify.com/v1/audio-analysis/3IvVQ1qmekCQ4LRwGCyIJA,234773,4
7,793xe74Xm4VFkkAOI6eZvy,Hell (feat. Santigold),A$AP Rocky,Flowgurt,0.621,0.479,2,-9.172,1,0.169,0.141,0.0,0.202,0.253,142.267,audio_features,spotify:track:793xe74Xm4VFkkAOI6eZvy,https://api.spotify.com/v1/tracks/793xe74Xm4VFkkAOI6eZvy,https://api.spotify.com/v1/audio-analysis/793xe74Xm4VFkkAOI6eZvy,231787,4
8,4dz4nfY5LeFUR99uspA5e6,LVL,A$AP Rocky,Flowgurt,0.613,0.427,5,-6.717,0,0.0585,0.202,1.61e-05,0.122,0.0945,119.899,audio_features,spotify:track:4dz4nfY5LeFUR99uspA5e6,https://api.spotify.com/v1/tracks/4dz4nfY5LeFUR99uspA5e6,https://api.spotify.com/v1/audio-analysis/4dz4nfY5LeFUR99uspA5e6,220133,4
9,1qyRvPjbQZbPPwVGtApQ7P,Fell In the Sun,Big Grams,Flowgurt,0.68,0.621,9,-5.451,0,0.0599,0.00326,0.0141,0.145,0.786,149.923,audio_features,spotify:track:1qyRvPjbQZbPPwVGtApQ7P,https://api.spotify.com/v1/tracks/1qyRvPjbQZbPPwVGtApQ7P,https://api.spotify.com/v1/audio-analysis/1qyRvPjbQZbPPwVGtApQ7P,227333,4
10,3I8MbKRkS2IBDuslhCS3iT,Excuse Me,A$AP Rocky,Flowgurt,0.653,0.71,8,-8.444,1,0.0555,0.33,0.0,0.143,0.41,122.04,audio_features,spotify:track:3I8MbKRkS2IBDuslhCS3iT,https://api.spotify.com/v1/tracks/3I8MbKRkS2IBDuslhCS3iT,https://api.spotify.com/v1/audio-analysis/3I8MbKRkS2IBDuslhCS3iT,238053,4
11,5cYZm4KeDKM8Pw8z5XRKJt,Wavybone (feat. Juicy J & UGK),A$AP Rocky,Flowgurt,0.7,0.642,2,-8.673,0,0.317,0.0162,2.94e-06,0.206,0.381,149.989,audio_features,spotify:track:5cYZm4KeDKM8Pw8z5XRKJt,https://api.spotify.com/v1/tracks/5cYZm4KeDKM8Pw8z5XRKJt,https://api.spotify.com/v1/audio-analysis/5cYZm4KeDKM8Pw8z5XRKJt,303000,4
12,0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,Flowgurt,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,audio_features,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607,4
13,7L7KnCltNM8yXWs3ozuUY1,Dang! (feat. Anderson .Paak),Mac Miller,Flowgurt,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,audio_features,spotify:track:7L7KnCltNM8yXWs3ozuUY1,https://api.spotify.com/v1/tracks/7L7KnCltNM8yXWs3ozuUY1,https://api.spotify.com/v1/audio-analysis/7L7KnCltNM8yXWs3ozuUY1,305350,4
14,3Z7dieIRSquTYqLVR15mov,Missed Calls,EARTHGANG,Flowgurt,0.789,0.665,9,-5.201,1,0.0665,0.00775,0.0,0.109,0.324,127.914,audio_features,spotify:track:3Z7dieIRSquTYqLVR15mov,https://api.spotify.com/v1/tracks/3Z7dieIRSquTYqLVR15mov,https://api.spotify.com/v1/audio-analysis/3Z7dieIRSquTYqLVR15mov,270747,4
