,id,name,artist,artist id,playlist id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,abstract beats,abstract hip hop,aesthetic rap,afrofuturism,ai,alabama indie,alabama rap,alt z,alternative americana,alternative country,alternative dance,alternative emo,alternative hip hop,alternative r&b,alternative rock,ambeat,ambient folk,ambient house,ambient idm,ambient pop,ambient post-rock,ambient techno,anthem emo,anti-folk,art pop,art rock,asheville indie,atl hip hop,atl trap,atlanta indie,auckland indie,aussietronica,austin americana,austin hip hop,austindie,australian alternative rock,australian dance,australian electropop,australian garage punk,australian hip hop,australian house,australian indie,australian pop,australian post-punk,australian psych,baltimore indie,baroque pop,bass house,bass trap,baton rouge rap,battle rap,bay area indie,bedroom pop,bedroom soul,boom bap,boston electronic,boston hip hop,boy band,brazilian house,brazilian indie,bristol electronic,british singer-songwriter,british soul,britpop,broken beat,brooklyn indie,brostep,bubble trance,bubblegrunge,buffalo hip hop,cali rap,cambridgeshire indie,canadian contemporary r&b,canadian electronic,canadian electropop,canadian hip hop,canadian house,canadian pop,canadian trap,chamber pop,chamber psych,channel islands indie,charlotte nc indie,charlottesville indie,chicago indie,chicago rap,chill pop,chill r&b,chillhop,chillstep,chillwave,classic house,classic progressive house,cleveland indie,cologne electronic,colombian indie,complextro,conscious hip hop,crunk,dance pop,dance-punk,danish electronic,danish electropop,danish indie,dark disco,dark minimal techno,dark progressive house,dark trap,deconstructed club,deep disco house,deep euro house,deep groove house,deep house,deep new americana,deep soul house,deep southern trap,deep tech house,deep techno,deep tropical house,deep underground hip hop,deep uplifting trance,destroy techno,detroit hip hop,detroit indie,dirty south rap,disco,disco house,dmv rap,downtempo,dream pop,dreamo,drill,dutch hip hop,dutch indie,dutch indie rock,dutch pop,dutch rap pop,east coast hip hop,ecuadorian indie,edm,edmonton indie,electra,electro house,electro-pop francais,electroclash,electronic trap,electronica,electropop,emo rap,english indie rock,escape room,ethnotronica,eugene indie,experimental,experimental hip hop,experimental house,experimental pop,experimental r&b,filter house,filthstep,finnish edm,finnish electro,float house,focus beats,focus trance,folk punk,folk-pop,folktronica,footwork,frankfurt electronic,freak folk,french indie pop,french indietronica,french psychedelic,french shoegaze,french synthpop,french tech house,funk,funky house,funky tech house,future bass,future funk,future garage,gangster rap,garage psych,garage rock revival,gauze pop,german dance,german dark minimal techno,german house,german indie,german indie rock,german tech house,german techno,glitch,greek house,halftime dnb,hamburg electronic,hardcore hip hop,hardcore techno,high-tech minimal,hip hop,hip-hop experimental,house,hyperpop,icelandic indie,indian electronic,indian indie,indiana hip hop,indie anthem-folk,indie electropop,indie folk,indie garage rock,indie hip hop,indie jazz,indie pop,indie poptimism,indie punk,indie quebecois,indie r&b,indie rock,indie shoegaze,indie soul,indie surf,indietronica,israeli pop,israeli techno,italian techno,jamtronica,japanese chillhop,jazz boom bap,jazz funk,jazz pop,jazz rap,jazztronica,kawaii future bass,kiwi rock,korean dream pop,la indie,la pop,laboratorio,latin tech house,latintronica,leipzig electronic,lgbtq+ hip hop,liverpool indie,livetronica,lo-fi beats,lo-fi cover,lo-fi house,lo-fi indie,lo-fi jazzhop,london indie,mellow gold,melodic rap,melodic techno,memphis hip hop,metropopolis,microhouse,minimal melodic techno,minimal tech house,minimal techno,minnesota hip hop,modern alternative pop,modern alternative rock,modern folk rock,modern indie pop,modern jangle pop,modern rock,montreal indie,munich electronic,neo mellow,neo soul,neo-psychedelic,new beat,new delhi indie,new french touch,new jersey indie,new jersey rap,new rave,nice indie,ninja,north carolina hip hop,nu disco,nz pop,ohio hip hop,okc indie,old school atlanta hip hop,organic electronic,organic house,orlando indie,outsider house,oxford indie,philly rap,phonk,pinoy r&b,pittsburgh rap,plugg,pop,pop dance,pop edm,pop electronico,pop rap,pop soul,popping,portland hip hop,portland indie,post-disco,post-teen pop,progressive breaks,progressive electro house,progressive house,progressive trance house,psychedelic hip hop,psychedelic soul,r&b,rap,rock,scottish electronic,seattle hip hop,serbian electronic,shimmer pop,shiver pop,slap house,small room,soft rock,soul,soul flow,south african electronic,southern hip hop,spanish techno,stockholm indie,stomp and holler,swedish electronic,swedish house,swiss house,swiss techno,sydney indie,tech house,techno,tennessee hip hop,trance,trap,trap beats,trap queen,trap soul,tropical house,uk alternative hip hop,uk alternative pop,uk contemporary r&b,uk dance,uk hip hop,uk house,uk pop,uk tech house,underground hip hop,underground rap,vapor pop,vapor soul,vapor twitch,vaporwave,vienna indie,viral rap,vocal house,wave,wonky
323,7C140Suif4dH8VuR7wONBl,Tears - Latmun Remix,Prok & Fitch,62akbR2hpk0ArA98zOYNys,DONNA,0.788,0.843,2,-8.287,1,0.0504,0.0031,0.827,0.0506,0.465,123.991,audio_features,spotify:track:7C140Suif4dH8VuR7wONBl,https://api.spotify.com/v1/tracks/7C140Suif4dH8VuR7wONBl,https://api.spotify.com/v1/audio-analysis/7C140Suif4dH8VuR7wONBl,411632,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2ChSNCWDprSWvj9GZRKzZd,Glide,Channel Tres,4cUkGQyhLFqKHBtL58HYVp,DONNA,0.734,0.568,2,-12.769,1,0.0615,0.00297,0.739,0.0989,0.148,118.99,audio_features,spotify:track:2ChSNCWDprSWvj9GZRKzZd,https://api.spotify.com/v1/tracks/2ChSNCWDprSWvj9GZRKzZd,https://api.spotify.com/v1/audio-analysis/2ChSNCWDprSWvj9GZRKzZd,266404,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,01ubHaknOWpKWJxRGXGuDf,(I Wanna) Make Luv 2 U,LK,0mFx031364dlAxvLgcL0Si,DONNA,0.769,0.803,10,-8.463,0,0.14,0.0119,0.746,0.0972,0.732,119.999,audio_features,spotify:track:01ubHaknOWpKWJxRGXGuDf,https://api.spotify.com/v1/tracks/01ubHaknOWpKWJxRGXGuDf,https://api.spotify.com/v1/audio-analysis/01ubHaknOWpKWJxRGXGuDf,337433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,4nKTGZzfaY9eoWVqegX6J6,Right Back,Sharam Jey,0k4tYg6N84bhZcd6tfNWXt,DONNA,0.922,0.922,6,-6.605,1,0.129,0.0559,0.649,0.0751,0.627,124.996,audio_features,spotify:track:4nKTGZzfaY9eoWVqegX6J6,https://api.spotify.com/v1/tracks/4nKTGZzfaY9eoWVqegX6J6,https://api.spotify.com/v1/audio-analysis/4nKTGZzfaY9eoWVqegX6J6,222720,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,19QNlKCXaBKAIsBwDLO4nC,Another 24 - Extended Mix,Jacky (UK),0cIU3vmKCoxs85uVMlaiZ3,DONNA,0.799,0.842,2,-7.908,1,0.0811,0.0771,0.422,0.635,0.827,128.009,audio_features,spotify:track:19QNlKCXaBKAIsBwDLO4nC,https://api.spotify.com/v1/tracks/19QNlKCXaBKAIsBwDLO4nC,https://api.spotify.com/v1/audio-analysis/19QNlKCXaBKAIsBwDLO4nC,321190,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,29MOOOmMRPeWyPwKQFoF5t,I Feel Love,Sam Smith,2wY79sveU1sp5g7SokKOiI,DONNA,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,audio_features,spotify:track:29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/tracks/29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/audio-analysis/29MOOOmMRPeWyPwKQFoF5t,254453,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329,4RshAcimdjZAiBvVocyepO,Call Me - TR504,Hannah Wants,7sK4hnuUOXw6VStDw0q8NI,DONNA,0.781,0.975,8,-9.335,1,0.0708,0.00852,0.3,0.0477,0.855,122.99,audio_features,spotify:track:4RshAcimdjZAiBvVocyepO,https://api.spotify.com/v1/tracks/4RshAcimdjZAiBvVocyepO,https://api.spotify.com/v1/audio-analysis/4RshAcimdjZAiBvVocyepO,312195,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1KJx5kgVmXMYB8JTvLY3zq,"Big Whips, Big Guns",Dj Streaks,67YkGjtw8rmC6Ck0GmoxFA,DONNA,0.809,0.609,3,-8.669,0,0.0573,0.0711,7.57e-05,0.0551,0.65,135.004,audio_features,spotify:track:1KJx5kgVmXMYB8JTvLY3zq,https://api.spotify.com/v1/tracks/1KJx5kgVmXMYB8JTvLY3zq,https://api.spotify.com/v1/audio-analysis/1KJx5kgVmXMYB8JTvLY3zq,419556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,3YgQmd3NhIymCCDmMpIX5w,I'm Solo,Claude VonStroke,5CYAFhywQTXdZmppCp0ukd,DONNA,0.82,0.682,0,-8.146,1,0.0514,0.0196,0.804,0.104,0.439,123.976,audio_features,spotify:track:3YgQmd3NhIymCCDmMpIX5w,https://api.spotify.com/v1/tracks/3YgQmd3NhIymCCDmMpIX5w,https://api.spotify.com/v1/audio-analysis/3YgQmd3NhIymCCDmMpIX5w,235537,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2YKeWF0cuzDgwr3oAHLWPI,Catch Your Breath - KC Lights Remix,Vlossom,6fchbydDZlEemGC9wiovuj,DONNA,0.687,0.934,9,-5.623,1,0.0342,0.00352,0.852,0.153,0.196,125.004,audio_features,spotify:track:2YKeWF0cuzDgwr3oAHLWPI,https://api.spotify.com/v1/tracks/2YKeWF0cuzDgwr3oAHLWPI,https://api.spotify.com/v1/audio-analysis/2YKeWF0cuzDgwr3oAHLWPI,220000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,7tC0AjIzrRS18lO8kaZGuT,Honey - Edit,Eats Everything,4W991QdgKWX4TO864ypInA,DONNA,0.879,0.828,10,-7.979,0,0.0636,0.00242,0.158,0.0787,0.471,126.994,audio_features,spotify:track:7tC0AjIzrRS18lO8kaZGuT,https://api.spotify.com/v1/tracks/7tC0AjIzrRS18lO8kaZGuT,https://api.spotify.com/v1/audio-analysis/7tC0AjIzrRS18lO8kaZGuT,198898,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,3r5aHVgJlFZaTDbXMNnfr0,Fearing Love - Club Mix,Serge Devant,41ZhnBiaqeoe6asIzVDvqP,DONNA,0.782,0.763,1,-7.407,1,0.0416,0.000462,0.851,0.118,0.453,122.994,audio_features,spotify:track:3r5aHVgJlFZaTDbXMNnfr0,https://api.spotify.com/v1/tracks/3r5aHVgJlFZaTDbXMNnfr0,https://api.spotify.com/v1/audio-analysis/3r5aHVgJlFZaTDbXMNnfr0,448770,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
